604,1
605,0
606,0
607,1
608,0
609,1
610,0
611,1
612,1
613,0
614,0
615,0
616,1
617,1
618,0
619,1
620,0
621,1
622,0
623,1
624,1
625,1
626,1
627,0
628,0
629,1
630,0
631,0
632,0
633,1
634,1
635,1
636,1
637,0
638,0
639,1
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,1
652,0
653,1
654,1
655,1
656,0
657,0
658,0
659,1
660,0
661,1
662,1
663,0
664,1
665,0
666,1
667,1
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,1
677,0
678,0
679,0
680,0
681,1
682,0
683,1
684,0
685,0
686,0
687,0
688,0
689,0
690,1
691,0
692,0
693,0
694,1
695,0
696,1
697,1
698,1
699,1
700,0
701,1
702,1
703,1
704,0
705,1
706,1
707,1
708,1
709,1
710,0
711,0
712,0
713,0
714,1
715,0
716,0
717,0
718,0
719,0
720,1
721,1
722,0
723,1
724,0
725,1
726,0
727,1
728,1
729,0
730,0
731,0
732,1
733,0
734,0
735,1
736,1
737,1
738,1
739,0
740,0
741,1
742,0
743,1
744,0
745,0
746,0
747,0
748,1
749,1
750,1
751,1
752,1
753,1
754,1
755,1
756,0
757,1
758,0
759,1
760,1
761,1
762,0
763,1
764,1
765,1
766,0
767,0
768,1
769,0
770,0
771,0
772,0
773,0
774,1
775,0
776,1
777,0
778,0
779,1
780,1
781,0
782,0
783,0
784,0
785,1
786,1
787,0
788,1
789,1
790,1
791,0
792,0
793,1
794,1
795,0
796,1
797,1
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,1
806,0
807,1
808,0
809,1
810,0
811,1
812,1
813,0
814,0
815,0
816,1
817,0
818,0
819,1
820,1
821,1
822,1
823,0
824,1
825,1
826,1
827,1
828,0
829,1
830,0
831,0
832,0
833,1
834,1
835,1
836,1
837,0
838,0
839,0
840,1
841,1
842,1
843,0
844,0
845,0
846,1
847,1
848,0
849,0
850,0
851,1
852,0
853,0
854,1
855,0
856,1
857,1
858,0
859,0
860,1
861,1
862,0
863,0
864,1
865,0
866,0
867,1
868,1
869,1
870,0
871,1
872,1
873,0
874,1
875,0
876,0
877,1
878,0
879,0
880,1
881,0
882,0
883,1
884,1
885,0
886,1
887,1
888,0
889,0
890,1
891,0
892,1
893,1
894,0
895,1
896,0
897,1
898,1
899,1
900,0
901,0
902,1
903,1
904,0
905,0
906,0
907,1
908,0
909,1
910,0
911,1
912,0
913,1
914,0
915,0
916,0
917,0
918,1
919,0
920,0
921,0
922,0
923,0
924,0
925,1
926,1
927,1
928,0
929,1
930,0
931,1
932,0
933,1
934,0
935,1
936,0
937,0
938,1
939,0
940,1
941,1
942,0
943,1
944,0
945,0
946,1
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,1
955,1
956,0
957,0
958,0
959,1
960,1
961,1
962,1
963,1
964,1
965,1
966,0
967,0
968,0
969,1
970,0
971,1
972,1
973,0
974,0
975,1
976,1
977,0
978,0
979,0
980,1
981,0
982,0
983,1
984,1
985,0
986,0
987,1
988,1
989,1
990,0
991,0
992,1
993,0
994,1
995,1
996,1
997,0
998,0
999,1
1000,1
1001,1
1002,0
1003,1
1004,1
1005,1
1006,0
1007,1
1008,1
1009,0
1010,0
1011,0
1012,1
1013,0
1014,1
1015,1
1016,0
1017,0
1018,0
1019,1
1020,1
1021,1
1022,1
1023,0
1024,0
1025,1
1026,1
1027,1
1028,1
1029,0
1030,1
1031,1
1032,0
1033,1
1034,0
1035,0
1036,1
1037,1
1038,0
1039,0
1040,0
1041,0
1042,0
1043,1
1044,0
1045,0
1046,1
1047,1
1048,1
1049,0
1050,1
1051,0
1052,1
1053,1
1054,0
1055,1
1056,1
1057,0
1058,1
1059,1
1060,1
1061,1
1062,0
1063,0
1064,1
1065,1
1066,0
1067,0
1068,1
1069,1
1070,1
1071,1
1072,1
1073,0
1074,0
1075,0
1076,1
1077,1
1078,1
1079,0
1080,0
1081,0
1082,1
1083,1
1084,0
1085,1
1086,0
1087,1
1088,0
1089,0
1090,0
1091,1
1092,1
1093,1
1094,0
1095,1
1096,1
1097,0
1098,1
1099,0
1100,0
1101,1
1102,1
1103,0
1104,1
1105,0
1106,1
1107,0
1108,1
1109,1
1110,1
1111,0
1112,0
1113,1
1114,0
1115,1
1116,0
1117,0
1118,0
1119,0
1120,0
1121,1
1122,1
1123,0
1124,1
1125,0
1126,0
1127,0
1128,1
1129,0
1130,1
1131,0
1132,1
1133,1
1134,0
1135,0
1136,0
1137,1
1138,0
1139,1
1140,0
1141,1
1142,1
1143,1
1144,0
1145,0
1146,0
1147,0
1148,1
1149,1
1150,0
1151,0
1152,0
1153,0
1154,0
1155,1
1156,0
1157,0
1158,0
1159,1
1160,1
1161,0
1162,1
1163,1
1164,0
1165,0
1166,0
1167,0
1168,0
1169,1
1170,0
1171,1
1172,1
1173,1
1174,1
1175,1
1176,1
1177,0
1178,0
1179,1
1180,0
1181,0
1182,0
1183,0
1184,0
1185,1
1186,0
1187,1
1188,0
1189,1
1190,0
1191,0
1192,0
1193,1
1194,1
1195,1
1196,0
1197,0
1198,0
1199,1
1200,1
1201,1
1202,1
1203,1
1204,0
1205,1
1206,1
1207,0
1208,1
1209,0
1210,0
1211,0
1212,0
1213,0
1214,0
1215,1
1216,0
1217,1
1218,1
1219,0
1220,0
1221,1
1222,0
1223,1
1224,1
1225,1
1226,1
1227,0
1228,0
1229,0
1230,0
1231,0
1232,1
1233,1
1234,0
1235,0
1236,1
1237,0
1238,0
1239,0
1240,1
1241,0
1242,0
1243,1
1244,0
1245,1
1246,1
1247,0
1248,0
1249,1
1250,1
1251,0
1252,0
1253,0
1254,1
1255,0
1256,1
1257,0
1258,0
1259,0
1260,1
1261,0
1262,0
1263,0
1264,0
1265,1
1266,1
1267,1
1268,1
1269,1
1270,0
1271,0
1272,1
1273,0
1274,0
1275,1
1276,1
1277,1
1278,0
1279,1
1280,1
1281,0
1282,0
1283,0
1284,0
1285,0
1286,0
1287,1
1288,1
1289,0
1290,1
1291,0
1292,0
1293,1
1294,0
1295,0
1296,1
1297,1
1298,1
1299,1
1300,1
1301,1
1302,0
1303,0
1304,0
1305,0
1306,1
1307,0
1308,1
1309,0
1310,0
1311,1
1312,1
1313,0
1314,1
1315,0
1316,0
1317,1
1318,1
1319,0
1320,1
1321,1
1322,1
1323,0
1324,1
1325,0
1326,0
1327,1
1328,1
1329,1
1330,1
1331,1
1332,0
1333,0
1334,0
1335,1
1336,0
1337,1
1338,0
1339,0
1340,0
1341,1
1342,0
1343,0
1344,1
1345,0
1346,1
1347,1
1348,0
1349,1
1350,1
1351,0
1352,1
1353,0
1354,0
1355,1
1356,0
1357,1
1358,0
1359,0
1360,0
1361,0
1362,0
1363,1
1364,0
1365,0
1366,0
1367,0
1368,0
1369,1
1370,1
1371,0
1372,0
1373,0
1374,1
1375,1
1376,0
1377,1
1378,0
1379,1
1380,1
1381,0
1382,0
1383,1
1384,1
1385,1
1386,0
1387,0
1388,0
1389,1
1390,0
1391,1
1392,0
1393,1
1394,0
1395,1
1396,1
1397,0
1398,0
1399,1
1400,1
1401,1
1402,1
1403,0
1404,1
1405,1
1406,0
1407,1
1408,0
1409,0
1410,0
1411,0
1412,1
1413,0
1414,1
1415,1
1416,0
1417,0
1418,0
1419,0
1420,1
1421,1
1422,1
1423,0
1424,0
1425,1
1426,1
1427,1
1428,0
1429,1
1430,0
1431,1
1432,1
1433,0
1434,1
1435,1
1436,0
1437,0
1438,1
1439,0
1440,0
1441,0
1442,1
1443,0
1444,1
1445,1
1446,1
1447,0
1448,1
1449,1
1450,0
1451,0
1452,1
1453,0
1454,0
1455,0
1456,0
1457,1
1458,1
1459,1
1460,1
1461,0
1462,1
1463,0
1464,1
1465,0
1466,1
1467,1
1468,1
1469,0
1470,1
1471,0
1472,0
1473,1
1474,1
1475,1
1476,0
1477,1
1478,0
1479,0
1480,0
1481,1
1482,1
1483,0
1484,1
1485,1
1486,0
1487,0
1488,1
1489,0
1490,1
1491,1
1492,0
1493,1
1494,1
1495,0
1496,1
1497,0
1498,0
1499,1
1500,0
1501,0
1502,0
1503,1
1504,0
1505,1
1506,0
1507,0
1508,1
1509,0
1510,1
1511,0
1512,0
1513,1
1514,0
1515,1
1516,0
1517,0
1518,1
1519,1
1520,0
1521,1
1522,1
1523,0
1524,1
1525,1
1526,0
1527,0
1528,0
1529,1
1530,1
1531,0
1532,1
1533,0
1534,0
1535,0
1536,0
1537,1
1538,0
1539,0
1540,1
1541,1
1542,1
1543,0
1544,0
1545,0
1546,0
1547,1
1548,0
1549,1
1550,1
1551,0
1552,0
1553,0
1554,1
1555,1
1556,1
1557,0
1558,1
1559,0
1560,1
1561,1
1562,1
1563,1
1564,1
1565,1
1566,0
1567,0
1568,0
1569,0
1570,1
1571,0
1572,1
1573,1
1574,1
1575,0
1576,1
1577,0
1578,0
1579,0
1580,0
1581,1
1582,0
1583,0
1584,1
1585,0
1586,0
1587,1
1588,1
1589,1
1590,1
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,1
1601,0
1602,0
1603,1
1604,0
1605,0
1606,0
1607,1
1608,1
1609,0
1610,1
1611,1
1612,1
1613,0
1614,0
1615,1
1616,0
1617,0
1618,1
1619,1
1620,1
1621,1
1622,1
1623,0
1624,1
1625,0
1626,0
1627,1
1628,0
1629,1
1630,1
1631,1
1632,1
1633,0
1634,0
1635,0
1636,0
1637,1
1638,0
1639,0
1640,1
1641,1
1642,1
1643,0
1644,0
1645,1
1646,1
1647,1
1648,1
1649,0
1650,1
1651,1
1652,1
1653,1
1654,0
1655,1
1656,1
1657,1
1658,0
1659,0
1660,0
1661,0
1662,1
1663,0
1664,0
1665,1
1666,0
1667,1
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,0
1675,1
1676,1
1677,1
1678,1
1679,0
1680,0
1681,1
1682,0
1683,1
1684,1
1685,1
1686,0
1687,0
1688,1
1689,0
1690,1
1691,1
1692,0
1693,1
1694,1
1695,1
1696,0
1697,1
1698,0
1699,0
1700,1
1701,1
1702,0
1703,1
1704,1
1705,1
1706,1
1707,1
1708,1
1709,1
1710,0
1711,1
1712,1
1713,1
1714,1
1715,1
1716,0
1717,1
1718,1
1719,1
1720,0
1721,0
1722,1
1723,1
1724,1
1725,0
1726,0
1727,0
1728,1
1729,0
1730,0
1731,0
1732,0
1733,1
1734,0
1735,0
1736,1
1737,0
1738,0
1739,1
1740,0
1741,1
1742,0
1743,1
1744,1
1745,1
1746,0
1747,0
1748,1
1749,1
1750,1
1751,0
1752,0
1753,0
1754,1
1755,1
1756,1
1757,0
1758,1
1759,1
1760,0
1761,1
1762,1
1763,1
1764,1
1765,0
1766,1
1767,0
1768,0
1769,1
1770,1
1771,1
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,1
1779,1
1780,0
1781,1
1782,1
1783,1
1784,1
1785,1
1786,1
1787,1
1788,0
1789,1
1790,1
1791,1
1792,1
1793,1
1794,0
1795,0
1796,0
1797,1
1798,1
1799,1
1800,0
1801,1
1802,1
1803,1
1804,1
1805,0
1806,1
1807,1
1808,0
1809,1
1810,1
1811,0
1812,1
1813,0
1814,0
1815,0
1816,1
1817,1
1818,1
1819,1
1820,0
1821,0
1822,0
1823,1
1824,0
1825,0
1826,1
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,1
1834,1
1835,0
1836,1
1837,0
1838,1
1839,1
1840,1
1841,1
1842,0
1843,1
1844,1
1845,0
1846,1
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,1
1854,1
1855,0
1856,1
1857,1
1858,1
1859,1
1860,0
1861,1
1862,1
1863,0
1864,0
1865,1
1866,1
1867,0
1868,1
1869,1
1870,1
1871,1
1872,0
1873,1
1874,0
1875,0
1876,0
1877,0
1878,0
1879,1
1880,0
1881,0
1882,0
1883,1
1884,1
1885,0
1886,1
1887,1
1888,1
1889,0
1890,0
1891,0
1892,0
1893,0
1894,1
1895,1
1896,0
1897,0
1898,1
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,1
1907,0
1908,0
1909,0
1910,0
1911,0
1912,1
1913,0
1914,1
1915,1
1916,0
1917,1
1918,1
1919,1
1920,0
1921,0
1922,0
1923,1
1924,0
1925,1
1926,0
1927,0
1928,1
1929,0
1930,1
1931,0
1932,1
1933,1
1934,1
1935,0
1936,0
1937,1
1938,1
1939,0
1940,1
1941,0
1942,0
1943,1
1944,0
1945,0
1946,1
1947,1
1948,1
1949,0
1950,1
1951,0
1952,1
1953,0
1954,1
1955,0
1956,0
1957,1
1958,1
1959,0
1960,0
1961,0
1962,1
1963,0
1964,0
1965,0
1966,1
1967,0
1968,1
1969,1
1970,1
1971,1
1972,0
1973,1
1974,0
1975,0
1976,1
1977,0
1978,1
1979,1
1980,1
1981,0
1982,1
1983,0
1984,0
1985,0
1986,0
1987,0
1988,1
1989,1
1990,1
1991,1
1992,1
1993,1
1994,0
1995,0
1996,1
1997,1
1998,1
1999,0
2000,0
2001,0
2002,0
2003,1
2004,0
2005,1
2006,1
2007,0
2008,1
2009,1
2010,1
2011,0
2012,1
2013,0
2014,0
2015,0
2016,1
2017,1
2018,1
2019,1
2020,1
2021,0
2022,0
2023,0
2024,1
2025,1
2026,0
2027,0
2028,0
2029,0
2030,0
2031,1
2032,0
2033,0
2034,1
2035,0
2036,1
2037,1
2038,1
2039,1
2040,1
2041,1
2042,0
2043,0
2044,0
2045,1
2046,0
2047,0
2048,0
2049,0
2050,0
2051,1
2052,0
2053,1
2054,1
2055,0
2056,0
2057,0
2058,0
2059,1
2060,1
2061,0
2062,1
2063,1
2064,0
2065,0
2066,1
2067,1
2068,1
2069,0
2070,0
2071,0
2072,0
2073,1
2074,1
2075,0
2076,0
2077,0
2078,1
2079,1
2080,0
2081,1
2082,1
2083,0
2084,0
2085,1
2086,1
2087,1
2088,1
2089,1
2090,1
2091,1
2092,0
2093,0
2094,0
2095,0
2096,1
2097,0
2098,0
2099,1
2100,1
2101,0
2102,1
2103,0
2104,1
2105,0
2106,1
2107,0
2108,1
2109,1
2110,1
2111,0
2112,1
2113,0
2114,1
2115,0
2116,1
2117,1
2118,1
2119,1
2120,0
2121,0
2122,1
2123,0
2124,0
2125,0
2126,0
2127,1
2128,1
2129,1
2130,0
2131,1
2132,1
2133,1
2134,0
2135,0
2136,1
2137,0
2138,1
2139,0
2140,1
2141,1
2142,1
2143,1
2144,0
2145,0
2146,1
2147,0
2148,1
2149,0
2150,0
2151,0
2152,0
2153,0
2154,1
2155,1
2156,1
2157,1
2158,0
2159,0
2160,1
2161,1
2162,1
2163,1
2164,1
2165,1
2166,0
2167,1
2168,1
2169,0
2170,1
2171,0
2172,0
2173,0
2174,0
2175,0
2176,1
2177,1
2178,0
2179,0
2180,1
2181,1
2182,0
2183,1
2184,0
2185,0
2186,0
2187,0
2188,1
2189,0
2190,0
2191,1
2192,0
2193,1
2194,1
2195,0
2196,1
2197,0
2198,0
2199,0
2200,1
2201,1
2202,1
2203,0
2204,0
2205,0
2206,1
2207,1
2208,0
2209,0
2210,1
2211,0
2212,1
2213,1
2214,0
2215,0
2216,1
2217,1
2218,0
2219,0
2220,1
2221,0
2222,1
2223,0
2224,0
2225,1
2226,1
2227,0
2228,0
2229,1
2230,1
2231,0
2232,0
2233,1
2234,0
2235,0
2236,1
2237,0
2238,1
2239,1
2240,1
2241,1
2242,1
2243,1
2244,1
2245,1
2246,1
2247,1
2248,0
2249,1
2250,0
2251,0
2252,1
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,1
2261,1
2262,0
2263,0
2264,0
2265,1
2266,1
2267,1
2268,1
2269,1
2270,0
2271,0
2272,0
2273,1
2274,0
2275,1
2276,1
2277,1
2278,1
2279,0
2280,1
2281,0
2282,1
2283,0
2284,1
2285,0
2286,0
2287,0
2288,1
2289,0
2290,1
2291,0
2292,0
2293,1
2294,0
2295,0
2296,0
2297,0
2298,0
2299,0
2300,1
2301,0
2302,0
2303,1
2304,1
2305,0
2306,0
2307,0
2308,0
2309,0
2310,0
2311,0
2312,0
2313,1
2314,0
2315,1
2316,1
2317,0
2318,1
2319,0
2320,0
2321,0
2322,1
2323,0
2324,1
2325,0
2326,1
2327,1
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,1
2337,1
2338,0
2339,1
2340,0
2341,1
2342,1
2343,0
2344,1
2345,0
2346,1
2347,1
2348,0
2349,1
2350,1
2351,0
2352,1
2353,0
2354,0
2355,1
2356,0
2357,1
2358,0
2359,0
2360,1
2361,0
2362,1
2363,0
2364,1
2365,1
2366,1
2367,1
2368,1
2369,1
2370,0
2371,0
2372,0
2373,1
2374,1
2375,0
2376,0
2377,0
2378,0
2379,1
2380,1
2381,1
2382,0
2383,1
2384,0
2385,1
2386,0
2387,1
2388,1
2389,0
2390,1
2391,0
2392,0
2393,1
2394,1
2395,1
2396,1
2397,1
2398,1
2399,1
2400,0
2401,0
2402,0
2403,0
2404,1
2405,1
2406,1
2407,0
2408,1
2409,0
2410,1
2411,1
2412,0
2413,0
2414,1
2415,1
2416,1
2417,1
2418,0
2419,0
2420,1
2421,0
2422,1
2423,1
2424,0
2425,1
2426,1
2427,1
2428,1
2429,0
2430,0
2431,0
2432,1
2433,0
2434,1
2435,0
2436,0
2437,0
2438,1
2439,0
2440,0
2441,1
2442,0
2443,1
2444,1
2445,0
2446,1
2447,0
2448,0
2449,0
2450,1
2451,1
2452,1
2453,1
2454,0
2455,0
2456,0
2457,0
2458,1
2459,1
2460,1
2461,0
2462,0
2463,0
2464,0
2465,0
2466,0
2467,0
2468,0
2469,1
2470,1
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,1
2479,0
2480,1
2481,0
2482,0
2483,1
2484,0
2485,0
2486,1
2487,1
2488,0
2489,1
2490,1
2491,1
2492,0
2493,1
2494,1
2495,1
2496,1
2497,0
2498,1
2499,1
2500,0
2501,1
2502,1
2503,1
2504,0
2505,1
2506,1
2507,1
2508,0
2509,0
2510,1
2511,0
2512,1
2513,1
2514,1
2515,0
2516,1
2517,1
2518,1
2519,1
2520,0
2521,0
2522,0
2523,1
2524,0
2525,0
2526,0
2527,1
2528,0
2529,0
2530,1
2531,0
2532,0
2533,0
2534,0
2535,1
2536,1
2537,0
2538,1
2539,0
2540,0
2541,0
2542,1
2543,1
2544,0
2545,1
2546,1
2547,0
2548,1
2549,0
2550,0
2551,0
2552,1
2553,0
2554,1
2555,1
2556,1
2557,1
2558,0
2559,1
2560,0
2561,0
2562,1
2563,0
2564,0
2565,1
2566,1
2567,0
2568,1
2569,1
2570,1
2571,1
2572,0
2573,0
2574,0
2575,1
2576,0
2577,0
2578,1
2579,0
2580,1
2581,0
2582,1
2583,1
2584,1
2585,0
2586,1
2587,0
2588,1
2589,1
2590,0
2591,0
2592,1
2593,1
2594,1
2595,0
2596,0
2597,1
2598,1
2599,0
2600,0
2601,1
2602,1
2603,0
2604,1
2605,1
2606,1
2607,1
2608,1
2609,1
2610,0
2611,0
2612,1
2613,1
2614,0
2615,1
2616,1
2617,0
2618,0
2619,1
2620,1
2621,0
2622,1
2623,0
2624,0
2625,0
2626,1
2627,0
2628,1
2629,0
2630,1
2631,0
2632,1
2633,1
2634,0
2635,0
2636,0
2637,1
2638,0
2639,1
2640,0
2641,0
2642,0
2643,0
2644,1
2645,1
2646,0
2647,1
2648,1
2649,1
2650,1
2651,1
2652,0
2653,1
2654,1
2655,0
2656,0
2657,1
2658,1
2659,0
2660,1
2661,1
2662,0
2663,0
2664,1
2665,0
2666,1
2667,1
2668,0
2669,0
2670,1
2671,0
2672,1
2673,1
2674,1
2675,1
2676,0
2677,0
2678,1
2679,0
2680,0
2681,0
2682,1
2683,1
2684,0
2685,0
2686,0
2687,0
2688,0
2689,1
2690,0
2691,1
2692,1
2693,1
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2700,1
2701,1
2702,0
2703,1
2704,1
2705,1
2706,1
2707,0
2708,1
2709,0
2710,0
2711,0
2712,1
2713,1
2714,0
2715,0
2716,0
2717,0
2718,0
2719,1
2720,1
2721,0
2722,0
2723,0
2724,0
2725,0
2726,1
2727,0
2728,1
2729,1
2730,1
2731,0
2732,0
2733,1
2734,1
2735,0
2736,1
2737,0
2738,0
2739,0
2740,1
2741,0
2742,1
2743,0
2744,0
2745,1
2746,1
2747,0
2748,0
2749,0
2750,0
2751,1
2752,0
2753,0
2754,1
2755,0
2756,0
2757,0
2758,1
2759,0
2760,0
2761,0
2762,0
2763,1
2764,0
2765,1
2766,0
2767,1
2768,1
2769,0
2770,0
2771,0
2772,0
2773,1
2774,1
2775,1
2776,0
2777,1
2778,0
2779,1
2780,1
2781,0
2782,0
2783,0
2784,0
2785,0
2786,1
2787,1
2788,0
2789,1
2790,0
2791,0
2792,0
2793,0
2794,1
2795,1
2796,0
2797,1
2798,1
2799,1
2800,1
2801,1
2802,1
2803,0
2804,0
2805,1
2806,0
2807,1
2808,0
2809,1
2810,1
2811,0
2812,0
2813,1
2814,0
2815,0
2816,1
2817,0
2818,1
2819,0
2820,1
2821,0
2822,0
2823,0
2824,0
2825,1
2826,0
2827,0
2828,0
2829,1
2830,0
2831,1
2832,1
2833,0
2834,1
2835,0
2836,1
2837,0
2838,0
2839,0
2840,1
2841,1
2842,1
2843,0
2844,1
2845,1
2846,0
2847,1
2848,0
2849,0
2850,0
2851,1
2852,1
2853,1
2854,0
2855,1
2856,0
2857,0
2858,0
2859,0
2860,1
2861,0
2862,0
2863,1
2864,0
2865,0
2866,0
2867,0
2868,0
2869,1
2870,1
2871,0
2872,1
2873,1
2874,0
2875,0
2876,0
2877,0
2878,0
2879,1
2880,0
2881,0
2882,0
2883,0
2884,0
2885,1
2886,0
2887,0
2888,0
2889,1
2890,1
2891,0
2892,1
2893,1
2894,0
2895,1
2896,0
2897,1
2898,1
2899,0
2900,0
2901,1
2902,1
2903,1
2904,0
2905,1
2906,1
2907,1
2908,1
2909,0
2910,0
2911,1
2912,0
2913,1
2914,1
2915,1
2916,1
2917,1
2918,1
2919,0
2920,1
2921,0
2922,1
2923,1
2924,0
2925,0
2926,0
2927,0
2928,1
2929,1
2930,0
2931,1
2932,0
2933,0
2934,1
2935,0
2936,0
2937,1
2938,1
2939,1
2940,1
2941,1
2942,0
2943,1
2944,1
2945,1
2946,0
2947,1
2948,1
2949,1
2950,0
2951,1
2952,1
2953,0
2954,0
2955,1
2956,1
2957,1
2958,1
2959,0
2960,0
2961,1
2962,0
2963,1
2964,1
2965,1
2966,0
2967,0
2968,1
2969,1
2970,1
2971,0
2972,0
2973,0
2974,0
2975,1
2976,1
2977,1
2978,1
2979,1
2980,0
2981,1
2982,1
2983,1
2984,0
2985,0
2986,0
2987,0
2988,1
2989,1
2990,1
2991,0
2992,1
2993,0
2994,1
2995,1
2996,1
2997,1
2998,0
2999,0
